index,id,date,involved_dead,involved_injured,danger_rating_level,location_name,location_longitude,location_latitude
767,9670,2019-02-10 07:00:00+00:00,0.0,0.0,2.0,Stein am Mandl Seeleiten ,14.36743,47.48923
768,9699,2019-02-10 11:05:00+00:00,0.0,1.0,2.0,SG Lech a. A. / Nähe Madloch - freier Schiraum,10.11869,47.17583
769,9764,2019-02-10 11:08:00+00:00,0.0,0.0,2.0,Wetterkreuzspitze,11.80998,47.2768
770,9669,2019-02-10 11:33:00+00:00,0.0,0.0,2.0,Große Rübe,14.41395,47.45349
771,9735,2019-02-12 13:42:00+00:00,0.0,0.0,3.0,Breskul,24.51385,48.15015
772,9736,2019-02-13 13:45:00+00:00,0.0,0.0,3.0,Hoverla,24.5014,48.15999
773,9712,2019-02-14 09:44:00+00:00,0.0,0.0,2.0,Geiselhorn,12.61633,47.53633
774,9694,2019-02-14 14:55:00+00:00,0.0,6.0,2.0,Kaunertal,10.76976,47.0506
775,9695,2019-02-15 13:55:00+00:00,0.0,0.0,2.0,Stubaier Gletscher,11.16756,47.00831
776,9696,2019-02-16 10:15:00+00:00,0.0,2.0,2.0,Tschadinhorn,12.70851,46.99152
777,9698,2019-02-16 11:19:00+00:00,0.0,0.0,2.0,Schoppernau / Rodelbahn Neuhornbach,10.04553,47.31428
778,9701,2019-02-16 13:16:00+00:00,0.0,0.0,2.0,Omeshorn Osthang / Lech am Arlberg,10.13094,47.1876
779,9700,2019-02-17 12:30:00+00:00,0.0,0.0,2.0,Gemeinde Damüls / L190 - Faschinastraße,9.91352,47.28642
780,9704,2019-02-19 09:50:00+00:00,0.0,2.0,2.0,"Vierrinnen, Hochkönig",13.12707,47.42244
781,9702,2019-02-19 11:45:00+00:00,0.0,0.0,2.0,Heiligenblut,12.85237,47.06437
782,9705,2019-02-19 13:15:00+00:00,1.0,3.0,2.0,Plaine Morte,7.49516,46.35761
783,9707,2019-02-22 10:11:00+00:00,1.0,0.0,2.0,"Mala Stud. dolina, Phinova Kopa",20.19527,49.18959
784,9714,2019-02-23 08:55:00+00:00,0.0,0.0,3.0,Hoher Riffler,11.68013,47.0713
785,9706,2019-02-23 09:00:00+00:00,0.0,0.0,3.0,Großer Schmiedinger,12.6717,47.20007
786,9713,2019-02-23 13:50:00+00:00,2.0,0.0,2.0,"Schützensteig, Ochsenälpeleskopf",10.83698,47.52813
787,9709,2019-02-23 14:42:00+00:00,1.0,0.0,2.0,Zwölferkogel,11.01963,47.19372
788,9708,2019-02-25 23:00:00+00:00,0.0,0.0,2.0,"Bosruck, Igelsfeldalm",14.34715,47.6203
789,9710,2019-03-03 12:54:00+00:00,0.0,0.0,2.0,Tschagguns Drei Türme-Sporaplatte,9.81241,47.025
790,9711,2019-03-04 12:15:00+00:00,0.0,0.0,2.0,"Weissenbach, Grünsee",12.62329,47.15205
791,9744,2019-03-12 08:23:00+00:00,0.0,0.0,3.0,"St. Christophbahn, Bergstation",10.22426,47.13372
792,9727,2019-03-12 09:15:00+00:00,0.0,0.0,3.0,Stubaier Gletscher,11.12486,46.99422
793,9720,2019-03-12 12:46:00+00:00,0.0,0.0,3.0,Skigebiet Serfaus,47.19282,47.19282
794,9716,2019-03-12 13:00:00+00:00,0.0,0.0,3.0,Saalbach ,12.62664,47.36787
795,9721,2019-03-12 13:00:00+00:00,0.0,0.0,3.0,Seefelder Spitze,11.32566,47.19282
796,9759,2019-03-15 13:12:00+00:00,0.0,0.0,3.0,Rainbachegg,12.18198,47.15256
797,9766,2019-03-15 15:00:00+00:00,0.0,0.0,3.0,Schwarzenbergferner,11.09348,47.03162
798,9724,2019-03-16 09:15:00+00:00,0.0,0.0,3.0,Skigebiet Hochzillertal,11.83613,47.25803
799,9723,2019-03-16 09:15:00+00:00,0.0,0.0,4.0,Lampsenspitze,11.1101,47.15388
800,9722,2019-03-16 09:15:00+00:00,0.0,0.0,4.0,Skigebiet Kühtai,11.01931,47.21954
801,9717,2019-03-16 12:20:00+00:00,0.0,0.0,3.0,"Napf, Tennengebirge",13.29389,47.48871
802,9725,2019-03-16 13:34:00+00:00,0.0,0.0,4.0,Schaufelspitze,11.11487,46.97674
803,9718,2019-03-17 13:45:00+00:00,0.0,0.0,3.0,Bad Fusch,12.8528,47.1761
804,9737,2019-03-18 09:00:00+00:00,0.0,0.0,3.0,Breskul,24.51342,48.1502
805,9728,2019-03-20 11:45:00+00:00,0.0,1.0,2.0,Gosau,13.4872,47.51963
806,9729,2019-03-21 09:15:00+00:00,0.0,0.0,1.0,Krinnenspitze,10.59282,47.47372
807,9738,2019-03-21 13:07:00+00:00,0.0,0.0,3.0,Breskul,24.51385,48.149
808,9739,2019-03-21 15:11:00+00:00,0.0,0.0,3.0,Breskul,24.51273,48.15158
809,9740,2019-03-21 15:11:00+00:00,0.0,0.0,3.0,Hoverla,24.502,48.15931
810,9741,2019-03-22 13:00:00+00:00,0.0,0.0,3.0,Turkul,24.52955,48.12397
811,9733,2019-03-23 11:36:00+00:00,0.0,0.0,2.0,Arnplattenspitze,11.20341,47.39082
812,9731,2019-03-23 12:00:00+00:00,1.0,1.0,2.0,"Rax, Ottohaus, Törlweg",15.76441,47.71263
813,9734,2019-03-23 12:16:00+00:00,0.0,0.0,2.0,Mutalmspitze,11.20343,47.3908
814,9732,2019-03-24 08:20:00+00:00,1.0,1.0,2.0,Malaluy,7.07056,46.03464
815,9742,2019-03-30 10:00:00+00:00,0.0,0.0,2.0,Hochrettelstein,14.23583,47.42416
816,9743,2019-04-03 07:00:00+00:00,0.0,0.0,1.0,Rote Rinne,14.93511,47.50152
817,9745,2019-04-03 11:13:00+00:00,0.0,0.0,2.0,Dresdner Hütte,11.14191,47.00049
818,9746,2019-04-04 11:30:00+00:00,0.0,0.0,2.0,"Rax, Kleiner Karlgraben",15.70725,47.69195
819,9747,2019-04-05 13:54:00+00:00,0.0,0.0,2.0,Kühgrübl,11.16517,47.15371
820,9750,2019-04-06 09:22:00+00:00,0.0,0.0,2.0,Riezer Grieskogel,11.065,47.24733
821,9749,2019-04-06 09:30:00+00:00,0.0,0.0,3.0,Skigebiet Obergurgl,11.02433,46.85883
822,9748,2019-04-06 11:01:00+00:00,0.0,0.0,3.0,Hochschober,12.70132,46.94461
823,9751,2019-04-07 13:01:00+00:00,0.0,0.0,2.0,Nörderjöchl,10.72367,46.86433
824,9752,2019-04-14 08:59:00+00:00,0.0,0.0,3.0,Zischgenscharte,11.09266,47.12271
825,9754,2019-04-15 09:05:00+00:00,0.0,0.0,2.0,"Gamsgarten, Stubaier Gletscher",11.12027,46.9931
826,9753,2019-04-15 09:19:00+00:00,0.0,0.0,2.0,Oberstkogel,11.1115,47.13533
827,9755,2019-04-15 13:00:00+00:00,0.0,0.0,2.0,Roßkarscharte,11.06935,47.11274
828,9757,2019-04-26 08:00:00+00:00,4.0,0.0,3.0,Grünhornlücke,8.08087,46.51625
829,9767,2019-05-01 11:58:00+00:00,0.0,0.0,2.0,Tote Böden,11.07567,46.86233
830,9782,2019-11-21 10:20:00+00:00,0.0,0.0,2.0,Lüsens,11.16074,47.11626
831,9783,2019-11-30 11:53:00+00:00,0.0,0.0,2.0,Hohe Köpfe,10.20663,46.99737
832,9784,2019-12-04 09:30:00+00:00,0.0,0.0,1.0,Mitterjoch,11.30004,47.14009
833,9889,2019-12-06 10:00:00+00:00,0.0,1.0,1.0,Nederkogel,11.00983,46.90833
834,9790,2019-12-14 10:00:00+00:00,1.0,1.0,2.0,Skolsky zlab,19.59257,48.94824
835,9786,2019-12-14 10:00:00+00:00,0.0,0.0,3.0,Schlick - Schlicker Seespitze,11.28043,47.14838
836,9787,2019-12-15 10:30:00+00:00,1.0,0.0,3.0,"Hoher Ifen, ""Ifenmulde"" / Kleinwalsertal",10.10102,47.35484
837,9788,2019-12-15 11:30:00+00:00,0.0,0.0,2.0,Kosiak,14.17966,46.45268
838,9794,2019-12-15 11:50:00+00:00,0.0,0.0,3.0,Lampsenspitze,11.0962,47.15603
839,9793,2019-12-17 08:45:00+00:00,0.0,2.0,1.0,"Schneiderspitze, Axamer Lizum",11.30683,47.18638
840,9792,2019-12-18 14:50:00+00:00,0.0,1.0,2.0,Sulztal,11.08184,47.01532
841,9796,2019-12-23 10:44:00+00:00,0.0,0.0,4.0,Hildesheimer Hütte - Pfaffenferner,11.12217,46.9675
842,9795,2019-12-23 11:00:00+00:00,0.0,0.0,3.0,Hochpustertal - Thurntaler,12.3897,46.77163
843,9800,2019-12-23 23:00:00+00:00,0.0,0.0,2.0,"Bösenstein, Bereich Rote Rinne",14.41589,47.43882
844,9797,2019-12-24 09:42:00+00:00,0.0,0.0,3.0,Hochzillertal - Aschau,11.83083,47.263
845,9803,2019-12-24 09:45:00+00:00,0.0,0.0,3.0,Hafelekar - Diretissima,11.38493,47.31218
846,9801,2019-12-24 11:00:00+00:00,0.0,0.0,2.0,Krahbergzinken,13.73599,47.36091
847,9798,2019-12-25 14:00:00+00:00,0.0,1.0,4.0,Pleschnitzzinken,13.85955,47.37489
848,9802,2019-12-26 08:30:00+00:00,0.0,0.0,3.0,"SG Hochjoch / Variante ""Kühtäli""",9.98565,47.05908
849,9808,2019-12-26 08:55:00+00:00,0.0,0.0,3.0,Südwesthang unter Alter Hannoverhütte,13.21393,47.03739
850,9811,2019-12-26 09:30:00+00:00,0.0,0.0,3.0,Lucketörl Süd,13.19621,47.03681
851,9799,2019-12-26 09:50:00+00:00,0.0,0.0,3.0,"Rauris - Reisrachkopf - ""Osthang""",12.9467,47.22024
852,9805,2019-12-26 10:40:00+00:00,0.0,0.0,4.0,Wasserkar,10.97051,46.94578
853,9807,2019-12-26 11:00:00+00:00,0.0,0.0,3.0,Marcher Stein,12.78903,46.76651
854,9804,2019-12-26 11:30:00+00:00,0.0,1.0,4.0,Schwarzkogel,10.9405,46.9615
855,9806,2019-12-26 11:31:00+00:00,0.0,0.0,4.0,Ischgl Schigebiet Silvretta Arena,10.30383,46.95367
856,9817,2019-12-28 10:45:00+00:00,0.0,0.0,2.0,Ennskraxen Steckenriedel,13.35315,47.26214
857,9813,2019-12-29 09:00:00+00:00,0.0,0.0,2.0,Kraglschinken Nord,14.82439,47.50112
858,9812,2019-12-29 11:00:00+00:00,0.0,0.0,3.0,Bruchtal,15.25509,47.63339
859,9818,2019-12-29 11:48:00+00:00,0.0,0.0,3.0,Huilahner Kogel,12.64017,46.66817
860,9816,2019-12-30 13:40:00+00:00,0.0,0.0,2.0,Skiroute Hochfleiss,12.90404,47.05938
861,9815,2019-12-31 12:37:00+00:00,1.0,0.0,2.0,Gamskarspitze,10.31505,47.12457
862,9820,2020-01-06 00:00:00+00:00,0.0,0.0,2.0,"Hauser Kaibling, Brandriedel",13.77329,47.36126
863,9823,2020-01-28 14:30:00+00:00,0.0,1.0,2.0,"Schildfall, WI 3 - 4+",12.45842,47.12043
864,9826,2020-01-30 10:10:00+00:00,0.0,0.0,3.0,Geissspitze / nähe Latschätzalpe,9.83877,47.04782
865,9822,2020-01-30 10:30:00+00:00,0.0,0.0,4.0,Rendl Schimmelegg,10.27834,47.11449
866,9821,2020-01-30 10:35:00+00:00,0.0,1.0,4.0,St. Anton - In der Riffle,10.27749,47.10146
867,9827,2020-01-30 11:00:00+00:00,0.0,0.0,3.0,"Omenshorn / Bereich ""S`Jeizi""",10.13484,47.18801
868,9830,2020-01-30 11:09:00+00:00,0.0,0.0,3.0,"SG Zürs / Bereich Ochsenboden ""Nadel""",10.17246,47.15211
869,9828,2020-01-30 14:50:00+00:00,0.0,1.0,3.0,"St. Gallenkirch, Gampapinger Berg / ""Scholla""",9.95569,46.99064
870,9825,2020-01-31 11:00:00+00:00,0.0,1.0,3.0,Predigberg,10.20733,46.95774
871,9824,2020-01-31 12:46:00+00:00,1.0,0.0,3.0,Neunerkogel,11.03002,47.20054
872,9829,2020-02-01 14:00:00+00:00,0.0,0.0,3.0,Gargellen / unterhalb Valzifenzer Turm,9.94846,46.92674
873,9836,2020-02-05 07:43:00+00:00,0.0,0.0,4.0,Hochtorgruppe,14.62896,47.55597
874,9831,2020-02-05 12:00:00+00:00,0.0,0.0,4.0,Kreuzmauer - Haller Mauern,14.44963,47.65152
875,9832,2020-02-05 14:00:00+00:00,0.0,0.0,4.0,Mandlwand,13.12437,47.41864
876,9833,2020-02-08 11:12:00+00:00,0.0,2.0,2.0,Großer Rettenstein,12.29777,47.33251
877,9834,2020-02-09 10:40:00+00:00,1.0,0.0,2.0,Murkarspitze,11.03665,47.02535
878,9835,2020-02-09 12:10:00+00:00,0.0,0.0,2.0,Großarl,13.15903,47.16058
879,9837,2020-02-13 12:00:00+00:00,0.0,0.0,2.0,St.Jakob,12.35601,46.87765
880,9839,2020-02-14 10:40:00+00:00,0.0,0.0,3.0,"""Herzle"" / freier Schiraum Lech a. A.",10.11081,47.22389
881,9840,2020-02-15 23:00:00+00:00,0.0,0.0,3.0,Gratl Sölden,10.97493,46.95021
882,9888,2020-02-17 12:00:00+00:00,0.0,0.0,2.0,Haagspitze,10.14403,46.87784
883,9842,2020-02-20 14:35:00+00:00,0.0,1.0,2.0,Rifflsee,10.83188,46.95706
884,9843,2020-02-22 14:00:00+00:00,0.0,0.0,2.0,Galtenberg,11.98524,47.33818
885,9845,2020-02-28 11:24:00+00:00,0.0,0.0,3.0,Wanglspitze,11.77922,47.18741
886,9844,2020-02-28 13:29:00+00:00,0.0,0.0,3.0,Hinteres Rendlkar,10.27746,47.11314
887,9861,2020-03-07 08:15:00+00:00,0.0,1.0,2.0,"Schneeberg, Vestenkogel",15.81173,47.77663
888,9846,2020-03-07 10:50:00+00:00,0.0,0.0,2.0,Rinne südwestlich der Gingatzwiese,15.40956,47.65297
889,9868,2020-03-07 11:00:00+00:00,0.0,0.0,3.0,Kerschkern,14.6138,47.38251
890,9860,2020-03-07 11:00:00+00:00,1.0,0.0,2.0,"Göller, Eisgrube",15.48772,47.7918
891,9869,2020-03-07 11:30:00+00:00,0.0,0.0,2.0,Mitterberg,14.43498,47.65578
892,9858,2020-03-08 08:15:00+00:00,5.0,0.0,3.0,Hallstatt,13.6088,47.47669
893,9851,2020-03-08 08:22:00+00:00,0.0,0.0,2.0,Schaflucken,13.30101,47.66665
894,9847,2020-03-08 08:30:00+00:00,0.0,0.0,2.0,Gennerhorn Ost,13.31244,47.67421
895,9855,2020-03-08 08:32:00+00:00,0.0,1.0,1.0,Tuxeck,12.28955,47.55206
896,9859,2020-03-08 09:00:00+00:00,0.0,0.0,1.0,Goinger Törl,12.32915,47.56034
897,9857,2020-03-08 09:00:00+00:00,0.0,0.0,2.0,Kleinfeldspitze,13.26196,46.99662
898,9850,2020-03-08 09:30:00+00:00,0.0,0.0,2.0,Gsuchmauer,14.66272,47.54526
899,9864,2020-03-08 10:30:00+00:00,0.0,0.0,2.0,"Hoher Zinken, Lachtalöfen",14.3418,47.25804
900,9853,2020-03-08 10:30:00+00:00,1.0,0.0,2.0,Lammereis - Kleinglocknerkees,12.70277,47.07442
901,9852,2020-03-08 11:30:00+00:00,0.0,0.0,1.0,Kleines Törl,12.33382,47.55768
902,9874,2020-03-08 11:30:00+00:00,0.0,0.0,3.0,Mitterberg,14.42987,47.65535
903,9849,2020-03-08 11:35:00+00:00,0.0,0.0,2.0,Sonntagskogel,14.51577,47.39094
904,9854,2020-03-08 12:00:00+00:00,0.0,0.0,2.0,Tonigenkogel,11.02896,47.02976
905,9848,2020-03-08 12:00:00+00:00,0.0,0.0,2.0,Sonnleitenkogel,14.62624,47.49715
906,9856,2020-03-08 12:34:00+00:00,0.0,0.0,2.0,"Säuleck, Mallnitzerscharte",13.29217,46.98825
907,9863,2020-03-09 10:00:00+00:00,0.0,0.0,2.0,Lahneck,13.93028,47.23858
908,9865,2020-03-11 09:14:00+00:00,0.0,0.0,3.0,Wasserkar,10.97135,46.94154
909,9872,2020-03-22 08:30:00+00:00,0.0,0.0,2.0,Rax/Karlgraben,15.70604,47.68952
910,9873,2020-03-28 10:40:00+00:00,0.0,2.0,1.0,"Eisenerzer Reichenstein, NO-Rinne",14.93454,47.50466
911,9887,2020-04-10 09:05:00+00:00,0.0,0.0,1.0,Hoher Aifner,10.72705,47.10167
912,9886,2020-05-01 22:00:00+00:00,0.0,0.0,2.0,Zwieselbacher Rosskogel,11.0576,47.1687
913,9882,2020-05-02 22:00:00+00:00,0.0,0.0,2.0,Westlicher Seeblaskogel,11.06328,47.09708
914,9877,2020-05-03 07:41:00+00:00,0.0,0.0,2.0,Östlicher Daunkogel,11.09434,46.98795
915,10188,2020-12-05 21:00:00+00:00,0.0,0.0,5.0,Trento,11.86287,46.437
916,9900,2020-12-07 12:00:00+00:00,0.0,0.0,2.0,Bereich Warther Horn / Warth,10.15098,47.25207
917,9901,2020-12-10 10:22:00+00:00,0.0,0.0,2.0,"Ifenmulde / Hirschegg, Kleinwalsertal",10.102,47.355
918,9902,2020-12-10 10:30:00+00:00,0.0,0.0,3.0,St. Antönierjoch / CH-Seite,9.87386,46.96621
919,9903,2020-12-14 13:00:00+00:00,1.0,0.0,3.0,"Stuben / ""Albona North Face""",10.1648,47.12035
920,9909,2020-12-14 23:00:00+00:00,0.0,0.0,3.0,Hinterer Grieskogel,11.003,47.2301
921,9906,2020-12-15 09:00:00+00:00,0.0,1.0,1.0,Chopok - Luková,19.59151,48.94712
922,9916,2020-12-19 10:32:00+00:00,0.0,0.0,3.0,Larsengrat,10.64619,47.25476
923,9912,2020-12-19 11:00:00+00:00,0.0,0.0,3.0,Planinska pot Planina Prevala - Roblek,14.23227,46.41517
924,9911,2020-12-19 11:00:00+00:00,0.0,0.0,2.0,Trittkopf / Nordflanke,10.19398,47.15556
925,9907,2020-12-19 23:00:00+00:00,0.0,0.0,2.0,Heiligenblut/Schachnern,12.87907,47.0174
926,9917,2020-12-21 23:00:00+00:00,0.0,0.0,2.0,Schöntalspitze,11.10147,47.12358
927,9918,2020-12-22 11:09:00+00:00,0.0,0.0,2.0,Mittagsturm,11.01222,47.18403
928,9923,2020-12-23 11:47:00+00:00,0.0,0.0,2.0,Weißspitze,12.39589,47.07548
929,9920,2020-12-26 09:27:00+00:00,0.0,0.0,3.0,ApererPaff,11.13964,46.97276
930,9914,2020-12-26 11:35:00+00:00,0.0,0.0,2.0,Oblitzen,13.46518,47.08641
931,9934,2020-12-26 23:00:00+00:00,0.0,0.0,3.0,Hochgasser,12.51047,47.14206
932,9915,2020-12-27 11:00:00+00:00,0.0,1.0,1.0,"Schneeberg, Rote Schütt",15.81293,47.78255
933,9933,2020-12-28 23:00:00+00:00,0.0,0.0,3.0,"Zallingwand, Mauterndorf",13.62442,47.13874
934,9937,2020-12-29 10:45:00+00:00,0.0,0.0,3.0,Turrach / Schoberriegel,13.89337,46.91215
935,9928,2020-12-29 11:30:00+00:00,0.0,0.0,3.0,Roßkopf,11.75258,47.22295
936,9919,2020-12-29 11:49:00+00:00,0.0,0.0,3.0,Juifenalm/Sömen,11.16551,47.15485
937,9930,2020-12-29 12:24:00+00:00,0.0,0.0,3.0,Angerbergkopf,11.23755,47.1628
938,9944,2020-12-29 13:00:00+00:00,0.0,0.0,3.0,Schönfeld/Stubennock,13.77342,46.96799
939,9921,2020-12-29 13:00:00+00:00,0.0,0.0,3.0,"Schönfeld, Matehanshöhe",13.75986,46.98331
940,9924,2020-12-30 09:01:00+00:00,0.0,0.0,4.0,Kleiner Leppleskofel,12.3755,46.894
941,9925,2020-12-30 10:19:00+00:00,0.0,0.0,4.0,Rögetzllenke,12.31893,46.88466
942,9935,2020-12-30 10:30:00+00:00,0.0,0.0,3.0,"Schönfeld, Rosaninhöhe",13.79681,46.97301
943,9936,2020-12-30 11:30:00+00:00,0.0,0.0,3.0,Nauders,10.53875,46.85316
944,9927,2020-12-30 11:40:00+00:00,0.0,0.0,3.0,Muttenjoch,11.39517,47.01717
945,9942,2020-12-30 12:00:00+00:00,0.0,0.0,3.0,Gamskogel Nord,14.5459,47.36544
946,9931,2020-12-30 12:35:00+00:00,0.0,0.0,4.0,Schönbergspitze,12.63019,46.85294
947,9932,2020-12-30 12:50:00+00:00,0.0,0.0,2.0,Koralpe / Unter Radarstation,14.9711,46.78852
948,9929,2020-12-30 14:15:00+00:00,0.0,0.0,4.0,Großer Leppleskofel,12.37619,46.88454
949,9962,2020-12-31 09:30:00+00:00,0.0,0.0,4.0,"Tržič, Ljubelj, Zelenica",14.23897,46.43085
950,9988,2020-12-31 10:28:00+00:00,0.0,0.0,3.0,Radstätter Tauern,13.47404,47.23459
951,9938,2020-12-31 12:00:00+00:00,0.0,2.0,3.0,Tandlspitz,13.41697,46.95482
952,9943,2020-12-31 12:11:00+00:00,0.0,0.0,3.0,Frauenwand,11.64442,47.08961
953,9941,2020-12-31 12:31:00+00:00,0.0,0.0,3.0,Filzmooshörndl Großarl,13.26964,47.2058
954,9940,2020-12-31 13:00:00+00:00,0.0,0.0,3.0,Frauenkogel Großarl,13.17055,47.17713
955,9945,2021-01-01 12:00:00+00:00,0.0,0.0,2.0,Peterer Sattel,14.84553,47.04788
956,9952,2021-01-01 23:00:00+00:00,0.0,1.0,2.0,NT Derese,19.57828,48.94311
957,9946,2021-01-02 11:14:00+00:00,0.0,0.0,3.0,Kirchenkarbahn ,11.06268,46.90651
958,9951,2021-01-02 23:00:00+00:00,0.0,0.0,3.0,Gamsgarten Stubaiergletscher,11.13017,46.99751
959,9947,2021-01-03 09:45:00+00:00,0.0,1.0,3.0,"Königstuhl, Thomatal",13.77781,46.94946
960,9954,2021-01-03 12:00:00+00:00,0.0,0.0,3.0,"Taferlnock, Flachau",13.4501,47.21947
961,9948,2021-01-03 12:06:00+00:00,0.0,0.0,3.0,Hochgurgl ,11.05993,46.90045
962,9961,2021-01-03 23:00:00+00:00,0.0,0.0,3.0,Stubaier Gletscher,11.11392,46.98839
963,9953,2021-01-04 09:00:00+00:00,0.0,0.0,3.0,Auchgrübl,11.26669,46.8974
964,9955,2021-01-04 09:40:00+00:00,0.0,0.0,2.0,Kleinarl,13.28367,47.25247
965,9960,2021-01-04 10:05:00+00:00,0.0,1.0,2.0,Elferspitze/Pinnistal,11.31962,47.08382
966,9959,2021-01-04 11:05:00+00:00,0.0,0.0,3.0,Hochgurgl,11.08222,46.89132
967,9967,2021-01-04 13:00:00+00:00,0.0,0.0,3.0,Bad Kleinkirchheim / St.Oswald,13.76635,46.87613
968,9964,2021-01-04 23:00:00+00:00,0.0,0.0,3.0,Rötenspitze,11.39367,47.02287
969,9965,2021-01-05 09:00:00+00:00,0.0,0.0,3.0,Durreck Pfitsch,11.60648,46.99429
970,9963,2021-01-05 11:53:00+00:00,0.0,0.0,3.0,Großer Igent,11.7852,47.05736
971,9966,2021-01-06 11:47:00+00:00,0.0,0.0,3.0,Pürglers  Kunke,12.28966,46.8054
972,9984,2021-01-06 23:00:00+00:00,0.0,0.0,3.0,Kleewände,12.70849,46.97793
973,9969,2021-01-07 11:00:00+00:00,0.0,0.0,2.0,Stuhleck,15.79147,47.5728
974,9983,2021-01-07 11:01:00+00:00,0.0,0.0,2.0,Ruderhofspitze,11.14307,47.03926
975,9970,2021-01-07 11:05:00+00:00,0.0,0.0,3.0,Böses Weibele,12.71322,46.97619
976,9971,2021-01-07 12:09:00+00:00,0.0,0.0,2.0,Stockkogel,10.9889,46.88106
977,9973,2021-01-07 14:47:00+00:00,0.0,0.0,3.0,Felbertauern Südportal,12.48662,47.13586
978,9977,2021-01-08 13:30:00+00:00,0.0,0.0,3.0,Tržič,14.21995,46.44038
979,9978,2021-01-08 15:00:00+00:00,0.0,0.0,1.0,Stuhleck,15.79156,47.57257
980,9979,2021-01-08 17:30:00+00:00,0.0,0.0,3.0,Stockenboi / Wiederschwing West,13.55751,46.72336
981,9975,2021-01-09 10:00:00+00:00,0.0,0.0,2.0,Weißeneck,13.56176,47.17611
982,9980,2021-01-10 11:30:00+00:00,0.0,0.0,2.0,Hohe Warte (Schmirn),11.585,47.06098
983,9981,2021-01-10 23:00:00+00:00,0.0,0.0,2.0,Mallnitzer Tauern,13.08569,47.02422
984,9982,2021-01-11 09:30:00+00:00,0.0,1.0,3.0,Tržič,14.23656,46.42227
985,9989,2021-01-11 13:00:00+00:00,0.0,0.0,2.0,Sagwandspitze,11.63086,47.02469
986,10244,2021-01-13 11:00:00+00:00,0.0,0.0,1.0,Pekelnik,19.01785,49.19397
987,10015,2021-01-14 02:50:00+00:00,0.0,0.0,4.0,Klösterle / Wildentobel,10.07358,47.1316
988,10017,2021-01-14 10:30:00+00:00,0.0,0.0,3.0,Brauneck,11.52855,47.66597
989,10001,2021-01-14 13:30:00+00:00,0.0,1.0,3.0,Wurzeralm /Wurzerkampl,14.28506,47.64233
990,10000,2021-01-15 07:58:00+00:00,0.0,0.0,3.0,Lachtal,14.32961,47.26257
991,9999,2021-01-15 09:45:00+00:00,0.0,0.0,3.0,Tockneralm,13.94448,47.21804
992,10025,2021-01-15 09:46:00+00:00,0.0,0.0,3.0,"Flachau, Schilchegg",13.39002,47.25455
993,9996,2021-01-15 09:58:00+00:00,0.0,0.0,4.0,Axamer Lizum,11.28543,47.196
994,10003,2021-01-15 10:00:00+00:00,0.0,0.0,3.0,Stadlstein,14.85188,47.48853
995,10004,2021-01-15 11:00:00+00:00,0.0,0.0,3.0,"VT, Skalnata dol, Lomnicke sedlo, Zabrany",20.21776,49.18796
996,10002,2021-01-15 11:00:00+00:00,0.0,0.0,3.0,Kragelschinken,14.82266,47.48985
997,10026,2021-01-15 11:15:00+00:00,0.0,0.0,4.0,Axamer Lizum,11.28518,47.19695
998,10031,2021-01-15 11:57:00+00:00,0.0,0.0,4.0,Kapaunsalm,11.94228,47.26923
999,10033,2021-01-15 12:15:00+00:00,0.0,0.0,3.0,"Mauterndorf, Speiereck, Grünleiten",13.62564,47.12829
1000,9997,2021-01-15 12:40:00+00:00,1.0,1.0,3.0,Sandkogel,14.15511,47.23573
1001,10023,2021-01-15 12:50:00+00:00,0.0,0.0,3.0,"Obertauern, Brettsteinalm",13.5335,47.24187
1002,10010,2021-01-15 13:28:00+00:00,0.0,0.0,3.0,Jochberg,12.3675,47.32783
1003,10034,2021-01-15 13:45:00+00:00,0.0,0.0,3.0,"Neukirchen, Frühmesser",12.27096,47.29632
1004,10036,2021-01-15 14:18:00+00:00,0.0,0.0,3.0,Faistenau,13.33315,47.74093
1005,10021,2021-01-15 14:40:00+00:00,0.0,0.0,3.0,"Hintersee, Gennerhorn",13.31118,47.67459
1006,10035,2021-01-15 14:45:00+00:00,0.0,0.0,4.0,Steinbergkogel,12.37482,47.40749
1007,10027,2021-01-16 09:40:00+00:00,0.0,0.0,3.0,"Dienten, Klingspitz",12.96773,47.34919
1008,10014,2021-01-16 09:50:00+00:00,0.0,0.0,4.0,SG Raggal / Variante Ganai,9.84566,47.2067
1009,10011,2021-01-16 09:55:00+00:00,0.0,0.0,4.0,Kreuzjoch,11.30789,47.14597
1010,10006,2021-01-16 10:00:00+00:00,0.0,0.0,3.0,"Veitsch, Breitriegel Ost",15.42227,47.64444
1011,10012,2021-01-16 10:05:00+00:00,0.0,0.0,4.0,Diasalpe,10.34868,47.07752
1012,10008,2021-01-16 10:10:00+00:00,0.0,0.0,3.0,Hirnkopf,14.00815,46.93155
1013,10016,2021-01-16 11:00:00+00:00,0.0,0.0,3.0,Lahnberg,15.62112,47.77817
1014,10039,2021-01-16 11:09:00+00:00,0.0,0.0,4.0,Auf Sömen,11.16637,47.14807
1015,10041,2021-01-16 11:25:00+00:00,0.0,0.0,3.0,Schönberglspitze,12.6242,46.84991
1016,10042,2021-01-16 11:30:00+00:00,0.0,0.0,3.0,Hahnenkamm,12.36024,47.4125
1017,10040,2021-01-16 11:53:00+00:00,0.0,0.0,4.0,Finstertal-Staumauer,11.01998,47.20033
